floor,price,size,exterior,rooms,bathrooms,latitude,longitude,distance,newDevelopment,hasLift,priceByArea,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_good,status_newdevelopment,status_renew,codbar_1,codbar_2,codbar_3,codbar_4,codbar_5,coddistrit_1,coddistrit_2,coddistrit_3
0.0,1520000,300.0,0,5,4,40.5050515,-3.6417022,9256,0,0,5067,0,0,1,1,1,0,0,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
0.0,2290000,600.0,0,7,7,40.4923197,-3.7022308,5854,0,0,3817,0,0,1,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2.0,529000,138.0,1,3,2,40.4214216,-3.6994083,2251,0,1,3833,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,2250000,269.0,1,5,5,40.4304911,-3.7017119,1268,0,1,8364,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
3.0,1492000,246.0,1,5,3,40.4313773,-3.6806578,2661,0,1,6065,0,0,1,1,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
6.0,3980000,412.0,1,4,3,40.4275259,-3.6855937,2488,0,1,9660,0,0,1,1,0,0,0,1,0,0,0,1,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,2750000,444.0,1,7,5,40.4283576,-3.6788664,2935,0,1,6194,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,2200000,301.0,1,4,5,40.4307528,-3.693027,1766,0,1,7309,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.0,2500000,415.0,0,4,6,40.4614151,-3.6404612,6347,0,0,6024,0,0,1,1,1,0,0,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
1.0,815000,203.0,1,4,4,40.4677413,-3.7915969,7561,0,1,4015,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
3.0,2600000,300.0,1,4,3,40.4211935,-3.6856927,2933,0,1,8667,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,1350000,165.0,1,3,3,40.4318359,-3.6968215,1438,0,1,8182,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2.0,100000,42.0,0,1,1,40.4486443,-3.7054639,1034,0,0,2381,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
3.0,550000,100.0,1,3,2,40.4453351,-3.6693947,3486,0,1,5500,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
4.0,161000,76.0,1,3,1,40.3869621,-3.7230418,5999,0,0,2118,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.0
0.0,150000,65.0,1,3,1,40.40366,-3.73827,4696,0,0,2308,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-2.0,-1.0,-2.0,0.0,-3.0,-1.0
3.0,630000,184.0,1,4,2,40.4282863,-3.6699691,3629,0,1,3424,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,134500,61.0,1,3,1,40.3716063,-3.6241143,10521,0,0,2205,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0
1.0,419000,149.0,1,3,2,40.5024696,-3.6765997,7498,0,1,2812,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
-1.0,120000,45.0,1,1,1,40.4593554,-3.6751108,3653,0,1,2667,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
0.0,178000,76.0,1,3,1,40.4518558,-3.7085217,1324,0,1,2342,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,360000,86.0,1,3,2,40.4105708,-3.6943205,3531,0,0,4186,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,529000,93.0,1,3,1,40.4562849,-3.6768205,3340,0,1,5688,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
0.0,1150000,360.0,0,6,5,40.4536778,-3.7182286,1672,0,0,3194,0,0,1,1,1,0,0,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2.0,155000,34.0,0,2,1,40.4099699,-3.7056218,3359,0,1,4559,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
5.0,299500,91.0,0,4,2,40.4094563,-3.6695288,4823,0,0,3291,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
4.0,199000,35.0,0,1,1,40.4421792,-3.6978967,1052,0,1,5686,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
4.0,470000,140.0,1,3,3,40.43811,-3.6416,5792,0,1,3357,0,0,1,1,0,1,0,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
4.0,140000,92.0,1,3,1,40.3814844,-3.7389663,6953,0,0,1522,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.0
3.0,239235,58.0,0,1,1,40.4650545,-3.6464679,6054,0,1,4125,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
1.0,249868,91.0,1,3,2,40.39585,-3.55601,13929,1,1,2746,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
2.0,259073,94.0,1,3,2,40.39585,-3.55601,13929,1,1,2756,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
2.0,256715,93.0,1,3,2,40.39585,-3.55601,13929,1,1,2760,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
15.0,298000,91.0,1,3,2,40.4783199,-3.6394704,7331,0,1,3275,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
1.0,242000,97.0,1,3,2,40.3684068,-3.7559225,8859,0,0,2495,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.0
3.0,110000,46.0,1,1,1,40.4123331,-3.7372863,3846,0,1,2391,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,419000,114.0,1,4,2,40.44376,-3.59277,9929,0,1,3675,0,0,1,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
3.0,179900,35.0,1,0,1,40.4421946,-3.6378171,6113,0,1,5140,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,-2.0,-2.0,1.0,-2.0,-1.0
6.0,930000,170.0,1,4,2,40.4359067,-3.7152301,634,0,1,5471,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
9.0,1498000,145.0,1,5,2,40.41985,-3.7091286,2241,0,1,10331,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
4.0,155000,56.0,1,2,1,40.47243,-3.65415,5943,0,0,2768,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
1.0,575000,120.0,1,3,1,40.4221944,-3.6748743,3571,0,1,4792,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,270000,51.0,0,2,1,40.4357946,-3.6697512,3438,0,0,5294,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,99900,40.0,1,1,1,40.4276655,-3.628912,6998,0,1,2498,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-2.0,-1.0
1.0,1350000,227.0,1,4,4,40.4299333,-3.6813447,2670,0,1,5947,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
5.0,449000,62.0,0,2,2,40.4334016,-3.69733,1299,0,1,7242,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
5.0,280000,90.0,0,3,1,40.4061912,-3.6940131,3995,0,1,3111,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
4.0,860000,258.0,1,5,2,40.4115196,-3.7049957,3194,0,1,3333,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,240000,57.0,1,2,1,40.4094744,-3.7028379,3447,0,0,4211,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,243580,67.0,0,1,1,40.4624801,-3.6990855,2664,0,0,3636,0,0,0,0,0,1,0,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,180000,50.0,0,3,1,40.4018154,-3.6929659,4483,0,1,3600,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,137000,55.0,1,2,1,40.3895608,-3.6589031,7082,0,0,2491,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
3.0,140000,86.0,1,3,2,40.3837845,-3.6682062,7182,0,0,1628,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,159000,44.0,0,2,1,40.3971816,-3.7011083,4820,0,0,3614,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,260000,112.0,1,3,1,40.4390179,-3.6410745,5833,0,1,2321,0,0,0,0,0,0,1,0,0,0,0,1,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
3.0,270000,106.0,0,3,2,40.4332951,-3.6453938,5518,0,1,2547,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,161000,45.0,0,2,1,40.4008199,-3.7018515,4410,0,0,3578,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
1.0,122000,66.0,1,3,1,40.3732824,-3.7476855,8075,0,0,1848,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.0
1.0,98000,53.0,1,3,1,40.381261,-3.7075186,6534,0,0,1849,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0
2.0,144000,57.0,1,3,1,40.4335138,-3.6400029,5967,0,0,2526,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,175000,83.0,1,3,1,40.3959781,-3.7799227,7680,0,1,2108,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
4.0,128500,71.0,1,3,1,40.379219,-3.6268742,9757,0,0,1810,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0
3.0,279000,46.0,0,2,2,40.4359043,-3.7028057,760,0,0,6065,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.0,129900,84.0,1,3,1,40.3846094,-3.6718662,6953,0,0,1546,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,2260000,372.0,1,4,5,40.4309306,-3.6813471,2626,0,1,6075,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,169900,37.0,0,2,1,40.4237256,-3.6994535,2017,0,0,4592,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
4.0,159000,35.0,0,2,1,40.4061027,-3.6756004,4762,0,1,4543,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
7.0,349000,83.0,1,3,1,40.4088131,-3.6682224,4952,0,1,4205,0,0,0,0,0,0,1,0,0,0,0,1,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
3.0,1100000,200.0,1,5,4,40.4452627,-3.6996861,1050,0,1,5500,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.0,285000,76.0,1,3,1,40.4055926,-3.7044978,3853,0,1,3750,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,890000,180.0,0,3,1,40.4554476,-3.7161619,1795,0,0,4944,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2.0,750000,192.0,1,4,2,40.4380574,-3.7132277,348,0,1,3906,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
4.0,885000,220.0,1,4,3,40.4397668,-3.7174407,630,0,1,4023,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
-1.0,204000,49.0,0,2,1,40.4377296,-3.6724424,3188,0,1,4163,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,834000,137.0,1,3,2,40.4249344,-3.661917,4400,1,1,6088,0,0,1,1,0,1,0,0,0,0,1,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,1680000,236.0,1,5,3,40.4213642,-3.6781238,3401,0,1,7119,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,118000,55.0,1,2,1,40.4037682,-3.7472813,5117,0,0,2145,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
4.0,398600,100.0,1,3,2,40.4207379,-3.6282466,7243,0,1,3986,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
6.0,420000,125.0,1,3,2,40.4532085,-3.7020254,1616,0,1,3360,0,0,1,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,165000,86.0,1,3,1,40.3793337,-3.7067415,6751,0,0,1919,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0
7.0,169700,87.0,0,3,1,40.4271593,-3.6291443,6990,0,1,1951,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-2.0,-1.0
0.0,250000,61.0,1,1,1,40.4457,-3.59068,10116,0,1,4098,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
6.0,410000,120.0,1,3,2,40.4108012,-3.7401038,4127,0,1,3417,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
4.0,379000,133.0,1,4,2,40.3937627,-3.7528524,6292,0,1,2850,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-3.0,-1.0
3.0,1350000,167.0,1,4,2,40.426577,-3.6774663,3131,0,1,8084,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,234000,98.0,1,3,1,40.3928291,-3.7230134,5359,0,0,2388,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.0
0.0,390000,93.0,0,4,2,40.4519827,-3.7055924,1383,0,0,4194,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,460000,149.0,1,4,2,40.4226729,-3.708111,1933,0,1,3087,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
1.0,530000,126.0,1,3,2,40.4833696,-3.6694834,5916,0,1,4206,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,115000,85.0,0,3,2,40.3851399,-3.6475797,8070,0,0,1353,0,0,0,0,0,0,1,0,0,0,0,1,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,748000,157.0,1,3,3,40.4607681,-3.7815626,6480,0,0,4764,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
0.0,1600000,606.0,0,6,6,40.4539996,-3.7923251,7137,0,0,2640,0,0,1,1,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.0,235000,92.0,1,3,2,40.4045674,-3.6521126,6287,0,1,2554,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0
4.0,137500,70.0,1,2,1,40.406167,-3.6057022,9596,0,0,1964,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
2.0,1149900,233.0,1,6,5,40.4536399,-3.6554046,4862,0,1,4935,0,0,1,1,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
3.0,799000,200.0,1,4,3,40.4310681,-3.7062252,1043,0,1,3995,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
3.0,364000,98.0,1,2,2,40.4818276,-3.699541,4734,0,1,3714,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
5.0,290000,61.0,0,3,1,40.434517,-3.7082798,626,0,1,4754,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.0,370000,83.0,1,2,2,40.4011967,-3.7005588,4387,0,1,4458,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,135000,63.0,0,2,1,40.3906873,-3.7520688,6538,0,0,2143,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-3.0,-1.0
4.0,390000,61.0,1,2,1,40.4217831,-3.6723185,3778,0,1,6393,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,157000,136.0,1,2,2,40.3921068,-3.7547235,6533,0,0,1154,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-3.0,-1.0
6.0,584000,130.0,1,2,2,40.4055414,-3.7149388,3854,0,1,4492,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
5.0,500000,83.0,1,3,1,40.431273,-3.7040038,1095,0,1,6024,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.0,540000,147.0,1,5,2,40.4297223,-3.7005959,1392,0,1,3673,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
4.0,1000000,119.0,0,3,1,40.4267349,-3.6715098,3575,0,1,8403,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,165900,80.0,1,3,2,40.3984748,-3.6405499,7475,0,0,2074,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0
1.0,169900,98.0,1,4,2,40.3494319,-3.7020221,10092,0,1,1734,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0
6.0,399900,140.0,1,3,2,40.4091789,-3.7461129,4592,0,1,2856,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2.0,510000,119.0,1,2,2,40.4462392,-3.6963302,1348,0,1,4286,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
4.0,130000,55.0,1,3,1,40.4087915,-3.7457792,4605,0,0,2364,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
10.0,560000,115.0,1,3,2,40.4333084,-3.7131374,789,0,1,4870,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2.0,149000,68.0,1,3,1,40.4071974,-3.73677,4293,0,0,2191,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
2.0,225000,157.0,1,4,2,40.4758506,-3.6409269,7073,0,1,1433,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
1.0,175000,99.0,1,3,1,40.3926916,-3.6596234,6771,0,0,1768,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,97500,62.0,0,2,1,40.3408053,-3.688802,11174,0,1,1573,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,0.0,-1.0,0.0,-2.0,0.0
0.0,2800000,666.0,0,7,7,40.4467982,-3.7198116,1122,0,0,4204,0,0,1,1,1,0,0,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2.0,785000,146.0,1,3,2,40.4082654,-3.6931662,3805,0,1,5377,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,530000,114.0,1,3,2,40.50989,-3.66937,8496,0,1,4649,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
5.0,365000,109.0,1,2,1,40.4883906,-3.6524572,7255,0,1,3349,0,0,1,1,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
3.0,225000,108.0,1,3,2,40.4004019,-3.6237303,8527,0,1,2083,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
8.0,189000,76.0,1,3,1,40.3897417,-3.7550051,6763,0,1,2487,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-3.0,-1.0
3.0,899900,177.0,1,5,2,40.4306682,-3.7025959,1212,0,1,5084,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
3.0,159000,61.0,0,2,2,40.3854592,-3.7516434,7014,0,0,2607,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-3.0,-1.0
2.0,132000,72.0,1,3,1,40.3894685,-3.6655652,6761,0,0,1833,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
5.0,235000,73.0,1,3,1,40.4803968,-3.7192916,4559,0,1,3219,0,0,1,1,0,0,1,0,0,0,0,1,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
6.0,395000,96.0,1,3,2,40.4939425,-3.6740423,6725,0,1,4115,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
4.0,144000,67.0,1,2,1,40.3865757,-3.7116024,5941,0,0,2149,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,159500,108.0,1,3,2,40.3674183,-3.6945668,8175,0,0,1477,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
11.0,550000,110.0,1,2,2,40.4809362,-3.6915017,4813,0,1,5000,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
2.0,489000,118.0,1,3,2,40.4114581,-3.6566601,5518,0,1,4144,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-3.0,-1.0,-1.0,0.0,-2.0,-2.0
1.0,545000,112.0,1,3,2,40.4079705,-3.7192761,3646,0,1,4866,0,0,1,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,189000,67.0,1,2,1,40.477124,-3.6636313,5694,0,0,2821,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
3.0,264000,110.0,0,3,2,40.3661064,-3.7145722,8225,0,1,2400,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,113500,65.0,1,2,1,40.382631,-3.703652,6401,0,0,1746,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0
6.0,695000,230.0,1,5,4,40.4857684,-3.6971013,5204,0,1,3022,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
1.0,568000,137.0,1,2,2,40.4148027,-3.7013164,2896,0,1,4146,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
