floor,price,propertyType,size,exterior,rooms,bathrooms,latitude,longitude,distance,status,newDevelopment,hasLift,priceByArea,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,codbar,coddistrit
0.0,144000,flat,37.0,True,2,1,40.4120774,-3.7314055,3594,good,False,0.0,3892,False,0.0,False,False,102.0,10.0
4.0,540000,flat,101.0,False,2,2,40.4383072,-3.6945247,1323,good,False,1.0,5347,False,0.0,False,False,75.0,7.0
3.0,450000,flat,91.0,True,3,2,40.45009,-3.69901,1457,good,False,1.0,4945,False,0.0,False,False,62.0,6.0
0.0,1100000,flat,250.0,True,4,2,40.4282318,-3.7005562,1533,renew,False,1.0,4400,False,0.0,False,False,14.0,1.0
0.0,1300000,chalet,400.0,False,6,5,40.4517433,-3.6513419,5132,good,False,0.0,3250,False,0.0,True,True,156.0,15.0
0.0,1000000,chalet,260.0,False,5,6,40.453694,-3.6523102,5113,good,False,0.0,3846,False,0.0,False,False,156.0,15.0
2.0,690000,flat,100.0,True,2,2,40.4124636,-3.6887221,3552,renew,False,1.0,6900,False,0.0,False,False,35.0,3.0
1.0,580000,flat,120.0,True,3,2,40.4401875,-3.6693992,3435,good,False,1.0,4833,False,0.0,True,False,44.0,4.0
2.0,1180000,flat,420.0,True,5,5,40.4760249,-3.6659963,5468,good,False,1.0,2810,False,0.0,True,True,159.0,15.0
14.0,1425000,flat,203.0,True,4,4,40.4522998,-3.6899965,2176,good,False,1.0,7020,False,0.0,True,True,54.0,5.0
4.0,750000,flat,170.0,True,4,3,40.5003876,-3.7109552,6714,good,False,1.0,4412,False,0.0,True,True,87.0,8.0
0.0,885000,chalet,371.0,False,4,5,40.4836604,-3.7337577,5254,good,False,0.0,2385,False,0.0,False,False,83.0,8.0
0.0,1200000,chalet,480.0,False,5,4,40.4807735,-3.7275431,4770,good,False,0.0,2500,False,0.0,True,True,83.0,8.0
0.0,1500000,chalet,381.0,False,5,6,40.4577655,-3.6277819,7231,good,False,0.0,3937,False,0.0,True,True,162.0,16.0
2.0,1085000,duplex,250.0,True,5,5,40.4692686,-3.7833492,7007,good,False,1.0,4340,False,0.0,True,True,95.0,9.0
3.0,475000,flat,80.0,True,2,2,40.4296722,-3.7103528,1148,good,False,1.0,5938,False,0.0,False,False,15.0,1.0
0.0,1545000,chalet,390.0,False,5,6,40.4578674,-3.6290683,7130,good,False,0.0,3962,False,0.0,True,True,162.0,16.0
0.0,1750000,chalet,700.0,False,7,6,40.4701618,-3.8099007,9093,renew,False,0.0,2500,False,0.0,True,True,96.0,9.0
2.0,193500,flat,65.0,True,3,1,40.4096829,-3.7274349,3679,good,False,1.0,2977,False,0.0,False,False,102.0,10.0
5.0,203000,studio,57.0,True,0,1,40.3642567,-3.5975021,12714,good,False,1.0,3561,False,0.0,True,True,181.0,18.0
1.0,215000,flat,40.0,False,1,1,40.4356842,-3.7116275,499,good,False,1.0,5375,False,0.0,False,False,71.0,7.0
2.0,178000,flat,63.0,True,3,1,40.4452037,-3.6173925,7857,good,False,0.0,2825,False,0.0,False,False,207.0,20.0
2.0,170000,flat,50.0,True,1,1,40.474007,-3.5748267,12045,good,False,1.0,3400,False,0.0,False,False,213.0,21.0
1.0,137500,studio,42.0,True,0,1,40.4039535,-3.6044628,9791,good,False,1.0,3274,False,0.0,True,False,191.0,19.0
0.0,1195000,chalet,415.0,False,5,4,40.4508367,-3.6177006,7902,good,False,0.0,2880,False,0.0,True,True,161.0,16.0
10.0,560000,flat,115.0,True,4,2,40.4354271,-3.7158318,708,good,False,1.0,4870,False,0.0,False,False,71.0,7.0
4.0,1600000,flat,258.0,True,4,4,40.4643169,-3.6845894,3454,good,False,1.0,6202,False,0.0,True,True,55.0,5.0
3.0,190000,flat,60.0,True,3,1,40.4046789,-3.602179,9935,good,False,1.0,3167,False,0.0,False,False,191.0,19.0
1.0,189000,flat,51.0,True,1,1,40.4608871,-3.7056632,2351,good,False,1.0,3706,False,0.0,True,True,66.0,6.0
3.0,149900,flat,80.0,True,3,1,40.4098829,-3.737492,4077,good,False,0.0,1874,False,0.0,False,False,102.0,10.0
3.0,435000,flat,137.0,False,4,2,40.4038218,-3.673484,5073,good,False,1.0,3175,False,0.0,False,False,31.0,3.0
3.0,133500,flat,77.0,True,4,1,40.341829,-3.6939793,10999,renew,False,0.0,1734,False,0.0,False,False,171.0,17.0
2.0,423000,flat,97.0,False,3,1,40.4561113,-3.6773377,3293,renew,False,1.0,4361,False,0.0,True,False,54.0,5.0
0.0,170000,flat,110.0,False,3,2,40.4986963,-3.6902203,6737,good,False,0.0,1545,False,0.0,False,False,86.0,8.0
5.0,530000,flat,138.0,True,3,3,40.4106028,-3.7116407,3271,good,False,1.0,3841,False,0.0,True,True,11.0,1.0
0.0,442000,chalet,139.0,False,3,2,40.4023727,-3.7010032,4252,good,False,0.0,3180,False,0.0,False,False,22.0,2.0
2.0,139900,duplex,62.0,True,1,1,40.4424204,-3.5669139,12111,good,False,1.0,2256,False,0.0,False,False,206.0,20.0
