propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,status,newDevelopment,hasLift,priceByArea,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,newDevelopmentFinished,subTypology,hasParkingSpace,isParkingSpaceIncludedInPrice,codbar,coddistrit,codbarrio,barrio,distrito
84297047,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/9f/4f/636002761.jpg,MAD15999,45,6.0,2100000,flat,sale,316.0,True,7,3,barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4204167,-3.6982802,False,https://www.idealista.com/inmueble/84297047/,2392,True,good,False,1.0,6646,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,,,14.0,1.0,1-4,Justicia,Centro
39845138,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/d3/31/267851317.jpg,7355,29,2,625000,flat,sale,216.0,True,6,3,barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4590228,-3.6719986,False,https://www.idealista.com/inmueble/39845138/,3848,False,good,False,1.0,2894,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso'}",True,False,True,False,False,,,,,55.0,5.0,5-5,Nueva España,Chamartín
86822289,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/21/8b/703878504.jpg,GA-V4-1084,42,2,585000,flat,sale,123.0,True,4,2,barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4236444,-3.6655869,False,https://www.idealista.com/inmueble/86822289/,4175,False,renew,False,1.0,4756,"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Piso'}",True,False,True,False,False,,,,,43.0,4.0,4-3,Fuente del Berro,Salamanca
85451227,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/80/77/829544962.jpg,OP-15302,101,1,995000,flat,sale,171.0,True,6,2,barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4333603,-3.6967394,False,https://www.idealista.com/inmueble/85451227/,1343,True,renew,False,1.0,5819,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso'}",True,False,True,False,False,,,,,74.0,7.0,7-4,Almagro,Chamberí
82374316,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/d1/3e/596865082.jpg,1751,42,4,1100000,flat,sale,167.0,True,3,4,barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4221353,-3.6776771,False,https://www.idealista.com/inmueble/82374316/,3380,True,good,False,1.0,6587,"{'subtitle': 'Goya, Madrid', 'title': 'Piso'}",True,False,True,False,False,,,,,42.0,4.0,4-2,Goya,Salamanca
39675656,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/7b/d3/264361838.jpg,,38,6,1790000,duplex,sale,220.0,True,3,4,barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4299935,-3.6901842,False,https://www.idealista.com/inmueble/39675656/,2012,False,good,False,1.0,8136,"{'subtitle': 'Almagro, Madrid', 'title': 'Dúplex'}",True,False,True,False,False,,duplex,,,74.0,7.0,7-4,Almagro,Chamberí
38535757,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/4b/c1/238331449.jpg,,75,2,4900000,flat,sale,635.0,True,6,5,barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4234673,-3.6853416,False,https://www.idealista.com/inmueble/38535757/,2781,False,renew,False,1.0,7717,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",True,False,True,False,False,,,,,41.0,4.0,4-1,Recoletos,Salamanca
39430875,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/84/b5/259804653.jpg,EM-113,40,,8700000,chalet,sale,881.0,False,6,4,barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4480333,-3.6831277,False,https://www.idealista.com/inmueble/39430875/,2443,False,good,False,,9875,"{'subtitle': 'El Viso, Madrid', 'title': 'Casa independiente'}",True,False,False,False,False,,independantHouse,True,True,51.0,5.0,5-1,El Viso,Chamartín
94339850,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/4f/dc/886260232.jpg,Ezcaray,14,4,130000,flat,sale,64.0,True,3,1,Calle Ezcaray,Madrid,Madrid,Vicálvaro,es,Ambroz,40.408962,-3.6141304,False,https://www.idealista.com/inmueble/94339850/,8818,False,good,False,0.0,2031,"{'subtitle': 'Ambroz, Madrid', 'title': 'Piso en Calle Ezcaray'}",True,False,True,False,False,,,,,192.0,19.0,19-2,Ambroz,Vicálvaro
94281965,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/e7/18/884669694.jpg,1527,38,6,320000,flat,sale,75.0,True,1,1,barrio Virgen del Cortijo - Manoteras,Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4869453,-3.671286,False,https://www.idealista.com/inmueble/94281965/,6162,False,good,False,1.0,4267,"{'subtitle': 'Virgen del Cortijo - Manoteras, Madrid', 'title': 'Piso'}",True,False,True,False,False,,,True,True,166.0,16.0,16-6,Valdefuentes,Hortaleza
88891958,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/9f/e8/871757852.jpg,88891958,14,bj,240000,flat,sale,81.0,True,3,1,"Calle de Albarracín, 18",Madrid,Madrid,San Blas,es,Simancas,40.4373285,-3.6346644,True,https://www.idealista.com/inmueble/88891958/,6382,False,good,False,0.0,2963,"{'subtitle': 'Simancas, Madrid', 'title': 'Piso en Calle de Albarracín, 18'}",True,False,True,False,False,,,,,201.0,20.0,20-1,Simancas,San Blas - Canillejas
94638339,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/fd/42/894165228.jpg,M002,26,6,685000,duplex,sale,171.0,True,4,3,Avenida del Camino de Santiago,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5085118,-3.6697021,False,https://www.idealista.com/inmueble/94638339/,8345,False,renew,False,1.0,4006,"{'subtitle': 'Las Tablas, Madrid', 'title': 'Dúplex en Avenida del Camino de Santiago'}",False,False,False,False,False,,duplex,,,86.0,8.0,8-6,Valverde,Fuencarral - El Pardo
94638465,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/de/29/894165540.jpg,JSG086,2,3,255000,flat,sale,100.0,False,3,2,"Calle de La Rioja, 15",Madrid,Madrid,Barajas,es,Alameda de Osuna,40.458237,-3.5879517,True,https://www.idealista.com/inmueble/94638465/,10524,False,good,False,1.0,2550,"{'subtitle': 'Alameda de Osuna, Madrid', 'title': 'Piso en Calle de La Rioja, 15'}",False,False,False,False,False,,,,,211.0,21.0,21-1,Alameda de Osuna,Barajas
94637924,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/68/71/894149795.jpg,64980,18,2,217000,flat,sale,55.0,True,1,1,Calle Júpiter,Madrid,Madrid,Barajas,es,Casco Histórico de Barajas,40.4742359,-3.5808857,False,https://www.idealista.com/inmueble/94637924/,11567,False,good,False,1.0,3945,"{'subtitle': 'Casco Histórico de Barajas, Madrid', 'title': 'Piso en Calle Júpiter'}",False,False,False,False,False,,,True,True,213.0,21.0,21-3,Casco Histórico de Barajas,Barajas
94636637,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/e5/6d/894112577.jpg,EBM2021/3,39,2,329000,flat,sale,103.0,True,3,2,Calle María Odiaga,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.37971,-3.74103,False,https://www.idealista.com/inmueble/94636637/,7200,False,good,False,1.0,3194,"{'subtitle': 'Puerta Bonita, Madrid', 'title': 'Piso en Calle María Odiaga'}",False,False,False,False,False,,,True,True,115.0,11.0,11-5,Puerta Bonita,Carabanchel
94635638,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/92/f1/894079851.jpg,OPO273,18,1,125000,flat,sale,66.0,False,2,1,Calle de Luis Domingo,Madrid,Madrid,Carabanchel,es,Abrantes,40.3829333,-3.7282587,False,https://www.idealista.com/inmueble/94635638/,6530,False,good,False,,1894,"{'subtitle': 'Abrantes, Madrid', 'title': 'Piso en Calle de Luis Domingo'}",False,False,True,False,False,,,,,117.0,11.0,11-7,Abrantes,Carabanchel
94634834,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/bc/f5/894059606.jpg,MREF35,2,2,885000,flat,sale,140.0,True,3,2,Calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4263145,-3.6743155,False,https://www.idealista.com/inmueble/94634834/,3381,False,good,False,1.0,6321,"{'subtitle': 'Goya, Madrid', 'title': 'Piso en Calle de Goya'}",False,False,False,False,False,,,,,42.0,4.0,4-2,Goya,Salamanca
94628399,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/21/f5/893891503.jpg,AS-02624,34,3,239000,flat,sale,65.0,True,2,1,"Calle de la Rábida, 2",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4526151,-3.7107308,True,https://www.idealista.com/inmueble/94628399/,1404,False,good,False,0.0,3677,"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle de la Rábida, 2'}",False,False,False,False,False,,,,,61.0,6.0,6-1,Bellas Vistas,Tetuán
94626267,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/a7/0f/893828780.jpg,JMEG52303,33,1,374999,flat,sale,106.0,True,2,2,El Greco,Madrid,Madrid,Latina,es,Lucero,40.4067817,-3.7447106,False,https://www.idealista.com/inmueble/94626267/,4719,False,good,False,1.0,3538,"{'subtitle': 'Lucero, Madrid', 'title': 'Piso en El Greco'}",True,False,False,False,False,,,True,True,103.0,10.0,10-3,Lucero,Latina
94625387,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/78/be/893805953.jpg,01530,30,2,250000,flat,sale,102.0,True,3,2,"Calle Vallandes, 6",Madrid,Madrid,Usera,es,Moscardó,40.3912807,-3.7038624,True,https://www.idealista.com/inmueble/94625387/,5441,False,good,False,1.0,2451,"{'subtitle': 'Moscardó, Madrid', 'title': 'Piso en Calle Vallandes, 6'}",False,False,False,False,False,,,,,125.0,12.0,12-5,Moscardó,Usera
94623424,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/93/80/893755777.jpg,NAOS100150,28,2,229000,studio,sale,47.0,True,0,1,Avenida de Ramón y Cajal,Madrid,Madrid,Ciudad Lineal,es,Colina,40.4525778,-3.6605504,False,https://www.idealista.com/inmueble/94623424/,4411,False,good,False,1.0,4872,"{'subtitle': 'Colina, Madrid', 'title': 'Estudio en Avenida de Ramón y Cajal'}",True,False,False,False,False,,studio,,,156.0,15.0,15-6,San Juan Bautista,Ciudad Lineal
94126540,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/0e/30/887198553.jpg,1130,20,4,137000,flat,sale,73.0,True,2,1,Calle Camarena,Madrid,Madrid,Latina,es,Aluche,40.3877333,-3.7560393,False,https://www.idealista.com/inmueble/94126540/,6997,False,renew,False,1.0,1877,"{'subtitle': 'Aluche, Madrid', 'title': 'Piso en Calle Camarena'}",True,False,True,False,False,,,,,104.0,10.0,10-4,Aluche,Latina
93888155,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/a6/84/877242106.jpg,ALEJANDRO ALBERTO,17,1,250000,flat,sale,105.0,True,4,1,Calle Fuentespina,Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.378362,-3.6049534,False,https://www.idealista.com/inmueble/93888155/,11227,False,good,False,1.0,2381,"{'subtitle': 'Santa Eugenia, Madrid', 'title': 'Piso en Calle Fuentespina'}",True,False,True,False,False,,,,,182.0,18.0,18-2,Santa Eugenia,Villa de Vallecas
93616275,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/22/70/893000237.jpg,ANTMAD0611,19,1,152900,flat,sale,58.0,False,3,1,Avenida de Nuestra Señora de Fátima,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3848779,-3.7469351,False,https://www.idealista.com/inmueble/93616275/,6880,False,good,False,1.0,2636,"{'subtitle': 'Vista Alegre, Madrid', 'title': 'Piso en Avenida de Nuestra Señora de Fátima'}",True,False,True,False,False,,,,,114.0,11.0,11-4,Vista Alegre,Carabanchel
93597375,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/fc/a5/867786067.jpg,IT01193,16,3,159500,flat,sale,76.0,True,3,1,Calle Canteras de Tilly,Madrid,Madrid,Vicálvaro,es,Casco Histórico de Vicálvaro,40.4001739,-3.6028341,False,https://www.idealista.com/inmueble/93597375/,10094,False,good,False,0.0,2099,"{'subtitle': 'Casco Histórico de Vicálvaro, Madrid', 'title': 'Piso en Calle Canteras de Tilly'}",True,False,True,False,False,,,,,191.0,19.0,19-1,Casco Histórico de Vicálvaro,Vicálvaro
91669727,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/31/71/820395151.jpg,,20,bj,153000,studio,sale,30.0,False,0,1,"Calle de Canillas, 56",Madrid,Madrid,Chamartín,es,Prosperidad,40.443174,-3.673324,True,https://www.idealista.com/inmueble/91669727/,3123,False,good,False,1.0,5100,"{'subtitle': 'Prosperidad, Madrid', 'title': 'Estudio en Calle de Canillas, 56'}",True,False,True,False,False,,studio,,,52.0,5.0,5-2,Prosperidad,Chamartín
90551416,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/d9/41/792918008.jpg,001/002/004971,20,2,155000,studio,sale,42.0,False,0,1,Calle de Carlos Arniches,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4090943,-3.7088736,False,https://www.idealista.com/inmueble/90551416/,3437,False,good,False,1.0,3690,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Estudio en Calle de Carlos Arniches'}",True,False,True,False,False,,studio,,,12.0,1.0,1-2,Embajadores,Centro
81331457,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/40/04/786481403.jpg,1520,36,,2595000,chalet,sale,650.0,False,6,7,barrio Mirasierra,Madrid,Madrid,Fuencarral,es,Mirasierra,40.48893,-3.71063,False,https://www.idealista.com/inmueble/81331457/,5440,True,good,False,,3992,"{'subtitle': 'Mirasierra, Madrid', 'title': 'Chalet adosado'}",False,False,True,False,False,,terracedHouse,True,True,87.0,8.0,8-7,Mirasierra,Fuencarral - El Pardo
90101142,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/6f/4e/783141845.jpg,Antonio,17,bj,139000,flat,sale,45.0,False,1,1,Calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4269729,-3.6773507,False,https://www.idealista.com/inmueble/90101142/,3119,False,good,False,1.0,3089,"{'subtitle': 'Goya, Madrid', 'title': 'Piso en Calle del General Pardiñas'}",True,False,True,False,False,,,,,42.0,4.0,4-2,Goya,Salamanca
94640460,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/91/64/894223249.jpg,,31,2,243000,flat,sale,98.0,True,4,2,Calle Clavelinas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4661597,-3.6986635,False,https://www.idealista.com/inmueble/94640460/,3062,False,good,False,0.0,2480,"{'subtitle': 'Valdeacederas, Madrid', 'title': 'Piso en Calle Clavelinas'}",False,False,False,False,False,,,,,65.0,6.0,6-5,Valdeacederas,Tetuán
94635946,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/00/11/894091124.jpg,Royal Home,34,1,579000,flat,sale,190.0,True,4,3,Calle Andrés Torrejón,Madrid,Madrid,Retiro,es,Jerónimos,40.410381,-3.684193,False,https://www.idealista.com/inmueble/94635946/,3951,False,renew,False,1.0,3047,"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso en Calle Andrés Torrejón'}",False,False,False,False,False,,,True,True,35.0,3.0,3-5,Los Jerónimos,Retiro
